source_id,ra,dec,parallax,pmra,pmdec,radial_velocity,phot_g_mean_mag,l,b,dist_pc,x_pc,y_pc,z_pc
3311934086075988864,64.4656126372456,15.227063447450588,21.125368661812228,109.65233201547665,-21.86460130676811,38.773235,14.218251,179.0930979325972,-24.429442342710626,47.33645201693799,-43.09308031308082,0.682152648517259,-19.577047439447043
3312025001943976064,65.80253436758252,15.712784182546748,21.566208065928656,112.2485024763629,-21.56015783535826,36.35523,14.3163395,179.5844979847358,-23.127943102999367,46.36883762518496,-42.64105498769816,0.30923315858050443,-18.213014772423172
3312921378798754304,67.04582690253649,16.47079736733054,23.619650052576446,114.2985456740802,-31.90279009515716,40.078743,10.505475,179.76664181896456,-21.723227322040223,42.33762980289877,-39.33059529639342,0.16018923218077488,-15.670147107430454
3313778207594395392,66.81983230907242,17.241711375171782,21.81444620546993,107.51215513083208,-31.586936720187342,39.706654,12.13662,178.97729093316732,-21.403572609502877,45.84118205802776,-42.67285722966749,0.761776065714361,-16.72904437077521
3406614372374412160,74.20072834923609,18.34033930578948,18.53486762539836,21.691850446531465,-82.0420193344958,46.91862,13.775815,182.5855984384359,-15.169153904848766,53.95236805628427,-52.01952018142593,-2.3490904270590316,-14.117695036389026
3410717848551557888,67.90168870685618,19.512709159931322,22.82141141877968,-84.3948864950481,-80.08397423065593,,13.595163,177.8018278234347,-19.168416894204366,43.81849928778299,-41.3586359204786,1.5875171770264922,-14.38763023723441
3410976925275317760,70.61148221193612,20.2064994944574,37.60043503795294,161.211094450575,-466.1527282878882,5.4398055,13.999279,178.91286289927487,-16.747712663879383,26.595436967434683,-25.462750531716118,0.48319131780700947,-7.663688994131859
3414200139316713600,79.2239877490101,21.394454617410602,19.106266884841837,59.37802413583853,-45.03922457122645,42.822308,13.9433565,182.8112527074472,-9.548751609841363,52.33884808723994,-51.55156755234549,-2.531441162524483,-8.682321557959932
3414660770265502464,79.28603398165114,22.15386797720584,24.56203968049164,130.4755402963933,-251.82976414024057,-37.57654,13.627101,182.20815677878403,-9.073538291350793,40.713231189600606,-40.17392251385158,-1.549054166105535,-6.420558771585828
11037726649058432,50.1226633061456,8.454477509803146,31.6031596633021,226.36780324028334,5.9735604234860835,30.814974,9.212734,173.65402755735892,-39.31406157342242,31.642405716831213,-24.331239805926717,2.7059562560784487,-20.047703354629668
17083597492589440,50.04287024034313,11.9588409780312,33.287898627961546,213.91678861471678,-48.103689637147326,22.52861,14.947232,170.53578032822978,-36.81156905313244,30.04094704734557,-23.723722677495854,3.954761266162475,-18.000092920603223
40903142518991744,52.168202133119884,13.171956180908305,18.044189007891532,175.0671681361121,-19.578223193630933,46.392918,9.475451,171.400093966951,-34.51336593077904,55.41950372846656,-45.15190801897242,6.828508325736849,-31.400606201172533
43499295632961152,58.617798657770095,16.615308973295537,48.84903420928158,214.11906590425156,-167.42742690302669,18.656647,6.654032,173.75952862431006,-27.685653014153562,20.471233795856595,-18.02006647494364,1.9704855145601703,-9.511351334071408
47715063730746880,64.64158211986751,18.364583590575837,21.82099846468514,116.93174979094714,-31.225844936308953,,14.589073,176.61214822159312,-22.264939364135166,45.82741718342489,-42.336487228313814,2.5062427754459673,-17.363546930884052
49365087086285184,63.9273412343676,20.819641218239195,20.270849788207933,109.44958761747506,-35.286636087074896,,7.650983,174.15323639315844,-21.142018743603078,49.33192295577689,-45.77199965442619,4.6870969072926645,-17.79308272142753
53228083753068416,59.939456753250134,21.862265340918935,32.04625055655054,270.535458677119,-207.6593470273667,8.372367,14.188808,170.5780199357771,-23.121152300928898,31.204898627230857,-28.311256961371413,4.698057456272404,-12.253435589275208
57739208163471744,51.68738385482385,19.243802626944703,55.31418930984358,10.469963312313233,-160.22217176140984,-34.305496,13.3060875,166.20710820694904,-30.28508025365177,18.078543904864613,-15.16113916015249,3.7219386188662344,-9.117059942986014
61669275037160064,51.151363498044134,21.83830523943011,26.800122449621888,130.26353738804698,-35.81751646923138,36.627846,14.367213,163.864388197908,-28.60519089055816,37.313262350937826,-31.468310778374093,9.104053369550222,-17.86452283913455
66174455213158656,59.686557198778026,24.3740250189705,32.240188673055734,-165.64437066907064,-224.60810943007004,-0.50655997,13.511018,168.49024864228278,-21.498560824806958,31.017188210059558,-28.278885304741973,5.75841650939614,-11.367112636189546
149099519099844096,64.75339158779377,23.972934292415175,19.419997771085413,38.38318443708229,-388.9488325093269,-35.731514,14.127598,172.21825606830734,-18.456381305053473,51.49331178033953,-48.39494056859213,6.613573570654011,-16.301887316971484
149952774482415488,64.1813486737333,24.787267304626567,19.43936670919235,382.12410701384147,27.67131127139484,40.626896,13.109989,171.21530457717037,-18.287197008866908,51.44200502823619,-48.270980133120965,7.459540158672369,-16.14148750685861
3277175602945236352,57.89443718332552,7.373644697552412,27.653129103681408,172.28023367599246,3.0935216521011792,34.15969,13.711104,181.20724612987303,-34.416928025229126,36.16227285710216,-29.82532008849034,-0.6285250329935549,-20.43930566564096
3281680164644906112,72.14305910951477,5.0140487071258555,33.25288239852558,-9.6965121821001,-175.58524194419385,-65.10661,12.648895,193.04451811074938,-24.39367089368659,30.072581017648552,-26.681233106389474,-6.181687898024032,-12.420091131588594
3289545143117828480,73.64810911636799,8.504896465998753,32.73933199011297,137.53477129495002,-186.75674334326976,-11.500282,14.595258,190.76405522682134,-21.231055044055882,30.544300668748903,-27.97022589071597,-5.31742233482238,-11.06100296891691
3292000966760477312,76.06120711009983,11.057493260959767,98.23463281195772,-63.28832573095251,194.6047920899681,-3.3379848,12.219813,189.89832933841828,-17.83925920324007,10.17970924688257,-9.546019821679767,-1.665760339048754,-3.1185298472221925
3293443770830920704,70.16883800626891,9.563389449449733,23.91563878641123,-74.74332074286603,-49.30907238906224,,14.859995,187.7209380478611,-23.46871087443006,41.81364373876545,-38.007005299409855,-5.152892530088648,-16.65220854590726
3305512074880681984,62.07748572405687,13.523848885143785,28.19541194197846,96.38055416194891,-6.895383636027673,16.411991,8.535169,178.87154724860667,-27.295152537178694,35.466763247078504,-31.51164044095149,0.6207088239394928,-16.26414868661723
3306095468877972608,67.3797546540071,11.22227595629432,20.438308051396504,37.742708691446936,58.892914905067755,16.075024,11.614374,184.48076522123878,-24.70483786019057,48.927729119518396,-44.31366078391283,-3.4725924407043482,-20.44904023327349
3309143388126132224,68.73090742221045,14.057802194216942,18.090089520912976,-2.588190429268339,-181.68496749367418,1.2949442,13.11472,182.89227345816428,-21.938823223705644,55.2788862014173,-51.210455490133896,-2.5872861731936667,-20.65309803444172
3309289520093349888,69.28547329038291,14.785275756586142,19.954175979353284,-229.02440169940525,-14.95996566845136,-19.499987,14.493251,182.62171755584106,-21.070308492319068,50.114823134501094,-46.71519644696218,-2.1390685379953744,-18.016944927312643
3310857011357831936,66.85088845612013,14.118572019722961,22.33738497873375,108.56474654944674,-18.051971998952997,41.777824,14.462616,181.6269729276353,-23.340635774871675,44.76799772901114,-41.08786546493925,-1.1670461358069077,-17.736937038753258
3311207923069227776,65.7283101026843,14.957950081059536,18.111291628363198,-92.22600503728789,-122.56442840412436,-57.664215,12.915172,180.1712228041016,-23.661731532482616,55.214173595104036,-50.57213937248822,-0.15113031646120495,-22.159441434913383
3311514210073309056,63.60737116437495,14.624971001435416,20.37607494359422,107.84642683790034,-13.751424929802884,38.02682,8.303924,179.01150870439866,-25.451570216173153,49.07716538971494,-44.30757550161624,0.7644890950914566,-21.090814879503743
3311804515502788352,63.273952149488956,15.247700118856342,22.357247280357765,122.44950869749097,-18.603451879024888,42.918736,14.355454,178.25572913721902,-25.292667953439942,44.728225593253704,-40.42171550409552,1.2309494846872322,-19.10978398080699
3312281669189449472,64.5808484916205,16.08822764431631,22.242729901750533,118.80159677568071,-23.34002380212081,38.917385,9.294652,178.44982924090152,-23.789776391179554,44.958510237598965,-41.12340440751892,1.1128892705137743,-18.135455058848677
3312392067028689920,64.74202560373759,16.7897257159988,18.931010230513944,102.98739465279613,-327.9489428466409,50.42027,14.053024,177.97540679996334,-23.218180779437386,52.823382789585644,-48.514928190534874,1.715028507206038,-20.824749439592484
3312899491645515776,67.37958519537817,16.244692315734465,21.81806190139089,104.46346593636034,-21.071062521463688,39.473557,9.932404,180.17238840481787,-21.61599264096997,45.833585243254376,-42.6100857826255,-0.12820328032607595,-16.884362284874
3312951748510907648,67.49102855410932,16.67271469531208,21.918833298371936,106.76090585888045,-28.325579500310205,,8.859189,179.88607200681778,-21.26442164826846,45.62286625329994,-42.51662290639449,0.08454095484255335,-16.54616434793575
3395539232265931520,78.07686878590164,18.30108652503624,40.50973674826626,112.6500934157633,101.57222707685563,-9.482101,13.916388,184.7967771894368,-12.181477547773113,24.68542331474909,-24.045097863575986,-2.0177612464963244,-5.208841762959327
3406965082223879168,73.17320091043175,19.2346727229511,20.22003010834274,58.83816943653666,-11.669027080650856,45.979126,14.353644,181.24118766726656,-15.423046096396199,49.455910532368705,-47.66374363494131,-1.0326922351242291,-13.152496950608404
3407572287520660992,77.73817908381365,18.623361948458687,47.035967141747726,-237.01908825123272,-648.5795871521411,-46.587795,12.844268,184.339063996966,-12.264889971602841,21.260326102924537,-20.715533080730975,-1.571813091387687,-4.516365661632961
3409711211681795584,70.73548173808452,18.953202926391814,105.42748417135273,656.6469583029074,-1116.5935413672632,25.82175,9.004439,180.02134291127595,-17.4272545962121,9.485192669253934,-9.049802462917489,-0.0033710884397777237,-2.8407646841658387
3412806512623627008,72.71521105645311,22.1207568905776,79.03866584361127,628.8284125619208,-425.4448762416827,32.66241,13.332204,178.59368338803336,-14.024123837206487,12.65203542249354,-12.27122876030071,0.3012560327544235,-3.065972903847824
3415629951108585088,79.03933682099611,23.08776891847066,34.028455687899886,283.08201051807487,-234.99451899650097,-8.921275,12.377665,181.2980969810788,-8.733452866728271,29.387169643304976,-29.0389828372406,-0.6580217121016674,-4.462087274945925
39696806466157568,57.14165814991516,14.035136360162616,24.262837929636685,312.33100392916316,22.650068322773627,-22.784004,14.523707,174.75733757696608,-30.500560864241766,41.215294059995976,-35.363534486062576,3.2448853240788216,-20.918690502480796
43335537119385216,55.93925502483873,16.66589025058141,58.0275673632229,156.2768819919176,-310.11156313821385,33.863644,9.925129,171.65845821598612,-29.470293620850306,17.233188386831923,-14.844678429697039,2.17659760446736,-8.47825024183369
43499295630701824,58.61691335079474,16.614799363351185,48.905722533483285,209.73925764402873,-194.28509493501372,17.773632,10.428123,173.75927817344632,-27.686617484967684,20.447504876660403,-17.999011209832375,1.9682627494919143,-9.500631184207819
44427627043191168,54.370481917519896,17.654423855967902,21.892853869949036,278.0666030303166,-101.8948186712997,5.1968393,14.372071,169.6251369986307,-29.786676466615976,45.67700519723644,-38.994077476291224,7.139069993700573,-22.69106443484762
47804394753757056,64.05523411212916,18.884362336982484,21.82751181449805,120.62002935161104,-32.148453163407744,38.42161,11.203266,175.7938849558811,-22.340987451962903,45.813742239543316,-42.260742418129965,3.1079696780550896,-17.414624679851023
47917816253918720,66.31113667576857,18.973455972926324,18.569708027172418,97.28108105716187,-28.88760750152069,37.613644,11.957183,177.2198735602282,-20.66724143960409,53.851142868629616,-50.3263023037826,2.4438692231395174,-19.006219716346447
55086705080199424,52.06824652192815,17.56465181648753,18.710242093390058,84.96032486392258,-59.938483723438125,42.41878,14.698543,167.80139346494707,-31.32193905232512,53.44666279616336,-44.626442067486224,9.647442230009041,-27.784047416867235
62948174562104448,51.0280437196422,23.784500785206472,48.2704308044265,215.04840612087486,-119.9228962148739,,9.95505,162.39180053064953,-27.153831952784746,20.716616432358375,-17.569672942794206,5.576196052745636,-9.454672213781405
144786577364287104,69.05823675251195,21.536357766359902,29.50321029617971,18.0514675366018,-41.85919843447051,-6.657092,7.4254136,176.8795430747068,-17.04713671890846,33.89461655057542,-32.357371747016174,1.7639996217662695,-9.936489826409996
3240555985928463744,79.06509669003505,5.798501272647699,32.2995037868122,234.18209536804903,234.30092389708923,97.8878,14.24474,196.24143040698883,-18.12946940478413,30.96022795273707,-28.249001329810728,-8.229249127759802,-9.633747845312236
3278137572540701056,56.08602675057091,7.698683077306292,64.60638252238219,-164.06355364219,20.515600599112556,-72.77707,13.318586,179.47567983624074,-35.56038120852415,15.478346890163069,-12.59115582696355,0.11522630867176396,-9.001596541232699
3287041726938931968,66.32120578395853,8.06775084138208,28.8836215187672,146.642040384616,2.5568707724361635,41.070442,13.417475,186.60137934675092,-27.427397008744887,34.6216972601669,-30.526313065363603,-3.532759664841029,-15.947593578986512
3300725905060807936,65.6256472411211,10.434597500431904,20.88137893168201,108.0143432699817,-5.94003024630074,39.547134,11.8271,184.01593914580297,-26.55228402076079,47.889557642324206,-42.73330837503169,-3.000150384233444,-21.407316136637103
3301334793985419904,60.07345097212471,8.358103131838982,21.602165083310023,-73.84941923690235,-201.97596570670024,-17.30354,12.800839,181.9594154636382,-32.12938471410799,46.29165623646709,-39.179134043015516,-1.3403804447873489,-24.619428771153412
3301487557382392192,58.56774398539734,8.558389710657657,24.998054535681874,238.06137855510602,-64.54904322777935,21.103601,11.178592,180.6404927070306,-33.14164480768914,40.00311298515707,-33.493376422797255,-0.3744282239072589,-21.870130036403364
3302438428781887872,58.33867397253984,9.465568708558862,18.376326900208394,39.52482662728272,-34.15825078723729,24.647057,13.330065,179.64574533516148,-32.720827254932,54.417839072543906,-45.78163363766598,0.2830673408798328,-29.415354896250086
3304821688954500736,59.465598137641265,11.763336442668114,26.86853732581249,216.70670119023094,130.0024217077549,66.59426,14.566137,178.47543117180032,-30.373060090038212,37.21825225816458,-32.09873647127325,0.8543087504707242,-18.818596511403157
3307355272981718272,67.31812349243297,12.360285836150465,21.130573792003982,103.91102579639009,-11.813491139821409,39.542725,13.442018,183.446759354669,-24.06312808063478,47.32479154817887,-43.133947409279735,-2.5979564544769422,-19.29634934988259
3310348551653256448,65.75006042586956,13.316199502891404,18.68050241562746,95.68905943359067,-13.39933870066955,39.979492,12.676082,181.58554718444364,-24.677058190919787,53.53175079292486,-48.62436217699915,-1.345926475254368,-22.349680708212258
3311640138514119040,62.39484205553297,14.560629676097355,20.647642148709167,97.60866145344971,127.41141401227927,27.416573,14.951129,178.21727133189717,-26.384714332950967,48.431680130727045,-43.3655691678392,1.3497329402312546,-21.522854643946975
3312197934506930944,63.890922806874194,15.706163930174663,21.988843106743676,120.46690653191757,-23.250991147031396,38.460197,10.433477,178.29809031323558,-24.542829678065303,45.47760858293239,-41.35050432486614,1.2286337589159948,-18.890186171345285
3314581984953794816,67.25475392693583,18.67354031760568,23.141968871394663,113.32245937317006,-36.05766616826965,39.035294,12.25473,178.07640247515758,-20.173947830664993,43.21153509268092,-40.537647639491695,1.3614864884700282,-14.902424080132784
3395542393361639424,78.10043798010818,18.402278485608207,18.836077102859047,63.87745137646414,-32.03380646122922,43.001297,12.585799,184.72409565825475,-12.106036032736954,53.08961067313822,-51.732615633830925,-4.275099115014148,-11.134036494663937
3410390468964390400,69.16277554836863,18.615579882548317,23.802781584110832,106.90556846396782,-39.14887431313215,40.75032,12.300638,179.33232328480662,-18.80641772246778,42.01189665444538,-39.76631391931497,0.46342407741544517,-13.543447710932659
3410478399832994688,68.65672101895085,19.10111134882547,58.95189896127031,-194.43486085763413,-64.23028636473681,,13.990742,178.6155297863713,-18.876190953310815,16.962981983955615,-16.04602517516242,0.3878046300031722,-5.487935990425248
13291897284706432,53.13372803986415,10.90518306058069,22.060206671917264,-73.85937538317228,-63.12136516114398,12.359303,13.5160675,174.1530057935444,-35.48552992641684,45.33049100002332,-36.718873588494,3.7601974002623093,-26.31422908250314
16302463200535040,50.8422709188759,11.686387390947745,58.46895604154765,-251.1543667747919,-147.48267671880538,5.2983284,11.09795,171.48367481084202,-36.482839014125645,17.103093123287625,-13.59985730481327,2.036473995569252,-10.169191184058633
36540074223000576,55.669346361497226,11.31087223996567,22.054637181893586,-10.522830953208393,-13.625797814290673,2.7070038,11.507427,175.90840525950355,-33.42139765069931,45.341938375707215,-37.747840992445056,2.7002329046466214,-24.973998845522907
37414254686537344,55.6334931672179,12.272871243857391,30.285432033716095,196.90788587855377,-8.95884135555777,,13.220235,175.05055828793297,-32.7808769214523,33.019175651406336,-27.65727074233451,2.3951077302903427,-17.87749408457281
41840029505514496,52.946594096901336,14.318598405817562,49.532858167711204,39.4244647409743,-674.1211048721483,-32.77319,11.280926,171.11899530806514,-33.15987348091076,20.188618969132417,-16.698231087852193,2.609201770457727,-11.04271164789428
45142206521351552,61.92552108068629,15.162685906660181,22.850537135218378,127.74418003865537,-23.238637670992127,37.40699,5.984928,177.37820091592712,-26.33015320399188,43.7626474197296,-39.18135321470533,1.794153000846935,-19.410612675998095
46498282316394240,59.92594336936887,16.940633327085227,22.560717858850875,123.82777850729224,-53.27810329742692,-6.793491,12.6925535,174.46510964158034,-26.554234235158376,44.324830719324225,-39.46421754036338,3.8242279825166046,-19.815181870509317
47109438983082496,60.72188035526808,18.407175984900782,21.87325614936264,128.3302332396565,-29.46830346216534,38.515064,13.841202,173.85615725366003,-24.99694257284368,45.71793029677197,-41.19755549310629,4.43463561951422,-19.31902116917581
48548527903788288,63.43721988150319,19.305832523348023,25.635606553181134,27.29158308893438,85.84918419442586,-2.8616402,8.776985,175.03329901016187,-22.49704065229417,39.00824417497192,-35.904366925312736,3.1201996182974625,-14.92594732835126
49520255665123328,64.87462537982385,21.753710963999556,21.031458216917265,109.51069549354321,-38.926687346325366,,12.847304,174.04086322258573,-19.86121317127761,47.54782049280924,-44.4779408023261,4.6427503592095665,-16.154036173763032
50300290446718336,61.42284382174313,19.521629680942873,19.05424038386912,7.8876542370951235,-24.735672581286163,12.173998,13.990629,173.46331160846225,-23.75058425151353,52.481756283844135,-47.72465818480452,5.468496613785168,-21.137343460458908
50327297200978176,60.91324437950776,19.45486430705512,20.95167537165959,122.05525386120502,-33.3379810764895,36.03673,9.780697,173.15560399208985,-24.145758678052612,47.72888001847604,-43.24259237647618,5.190353338062328,-19.52394490378599
51850945438240384,62.08223667665996,20.141575245487918,26.790820958581772,51.63638350608285,-98.73230305835378,30.36866,13.72065,173.43185309402503,-22.874086766338454,37.32621712287151,-34.165207442541664,3.9338024797900735,-14.508972505378855
52627853482094080,64.00366611013375,22.41626924469051,20.8917832641881,287.6968466010725,-114.8189853367947,64.135796,13.23431,172.94229227411068,-20.015473581596403,47.8657081281406,-44.633852685584465,5.525986165035768,-16.383183022652297
53728945658385152,62.67825995177855,23.44417094406051,25.78365659177557,-126.82519599135568,-50.81357972860053,20.3888,12.370875,171.2551195750899,-20.20669042897624,38.78425840960736,-35.974078120187734,5.533649688322218,-13.396384770256534
61716073000740224,51.05018183902252,21.84566172812788,37.042549904098216,-124.77934520001402,-250.79521666130492,-25.925322,11.876528,163.77582471055604,-28.658409457225346,26.99598171802327,-22.745439519916637,6.618569557267822,-12.946912642837619
64115585330656000,57.51517110765979,22.591359710394954,23.207919486158296,155.04644029699432,-62.507778246730965,7.085536,7.165409,168.26707798893094,-24.163388613107568,43.088739625989376,-38.49197584765034,7.994373661496909,-17.637949644461923
149252484358362368,65.71782547571189,23.686946488657647,29.521461917575763,-6.223539508958972,-66.7495638244814,-19.42153,11.743705,173.06424542474687,-17.993351187621148,33.87366122965084,-31.981222620779,3.8904043806293083,-10.463798475530034
3276857706646840576,56.58391026878272,6.74003489329322,18.728445075297746,109.87540782619527,14.695092854675764,29.792757,13.416778,180.76510902404584,-35.81772109452684,53.39471568405697,-43.2929993424893,-0.5781548621108901,-31.247041585851257
3281945902861450624,71.19889258816644,5.289378099518707,25.518667756025827,-120.93372806588297,-58.84150775827458,-19.032711,8.691067,192.2258133182238,-25.031598771575435,39.186998692902606,-34.7010801495038,-7.519005289400584,-16.58072563168542
3287471361107301632,66.60873855898957,8.648025816030138,18.597472720310655,172.31667337101032,-77.32968197301241,107.80252,14.581472,186.2660644704176,-26.854152100794792,53.770746974016575,-47.68547501949256,-5.235939603698128,-24.289372959701726
3292663564251652608,70.21731447772568,9.087582929941526,22.405532749019123,99.09717155355074,-4.953315603889033,48.170784,14.790501,188.1754351030539,-23.7036257153073,44.631833181640296,-40.451249771428444,-5.811412095017858,-17.94225221495782
3295940658659159936,71.92492039156049,12.233953653154362,20.638588687568692,27.740581421851452,-38.67694156284936,31.9832,10.033248,186.44711850495364,-20.517388062543564,48.45292549496532,-45.09237315784438,-5.095472840494081,-16.98234461274896
3304337251002413952,62.11165709792025,12.191797632139167,21.584316630103732,119.48704471307889,-10.952029796356813,37.807922,10.703841,180.0416888832249,-28.133258971287304,46.32993562581898,-40.85619604262452,-0.029727311520738677,-21.84566996697775
3306240402551340032,69.28420129399207,11.144935611527776,29.947687100416992,196.15959331781204,-208.36463678422487,39.769085,12.984765,185.76885269433927,-23.25176374641558,33.391560311382975,-30.524090128249505,-3.083760125384648,-13.182057705848331
3306297852033721728,68.29399900814964,11.38268288411822,18.529509113220005,180.7888037566929,-72.02599977755227,76.96141,13.464093,184.93065443219163,-23.891609195033627,53.967970435144615,-49.16103352485157,-4.241083994560626,-21.85744317636775
3307489031146701696,68.36303444839065,13.045385968619557,23.33351117890057,110.45561302533069,-21.440963919172606,40.491184,12.256755,183.52820833928587,-22.837237345828225,42.856816204509094,-39.42245537306381,-2.4306626515621352,-16.63335764721501
3307883450880112256,67.32817105658033,14.233885815274288,41.541090825295306,254.2385891093044,159.37502435168074,-5.641693,12.275184,181.84011268062156,-22.905882328761244,24.072550338304488,-22.162885488881898,-0.7120286034124527,-9.369482475827265
3307992336891315968,69.96285291527285,12.72840639889554,22.898495947448655,102.516875225343,-16.16321848160308,,9.665218,184.81307047298097,-21.779107262814616,43.67099054431214,-40.41080383193591,-3.4026738154105622,-16.203214486147914
3311426420941869952,64.10651824390972,14.171318643894185,25.25339125258443,134.6442694879865,-20.670239786349534,36.228256,13.910441,179.74035590679688,-25.37314967784167,39.59864201991723,-35.778439323495604,0.16213627083958296,-16.968483763323572
3311906770084019712,64.3677423441332,14.900983314066778,20.282956302607193,105.84047506258158,-17.3536926911853,,13.256185,179.30116875748055,-24.711314378037425,49.3024776605893,-44.78430357094964,0.5462570334655982,-20.610726828312572
3312904233289409152,67.25111621738195,16.346213879024717,21.632519360189345,105.1068878388032,-27.317100539736167,30.467758,13.074519,180.0041371056463,-21.648398605817082,46.226700799367606,-42.96610930829079,-0.0031024158365212688,-17.053483751928148
3314212068010812032,67.37695672528574,17.863022648846673,21.438554423234333,106.1192327332723,-32.02855957789507,39.4514,6.797135,178.82301991173418,-20.598936096586907,46.64493604644519,-43.653529812712534,0.8968647265898865,-16.41082043438959
3314294771901304192,68.48159725897497,18.38062040059367,21.587850129123968,103.7944137257437,-32.46346394321611,41.261585,14.972231,179.09911592232646,-19.457538172085385,46.322352342575755,-43.67141980025329,0.6867195033470569,-15.430354354437261
3393284752392701312,74.9350682786819,15.916600609120547,22.377128903481918,85.06808408172753,-29.655281713804747,42.75092,6.6445017,185.0565173141841,-16.007322253543315,44.68848547609691,-42.788581393849775,-3.786049772329659,-12.32330570791211
3395691716488622976,79.03594022290837,19.182271342695547,23.309420867701974,80.33584533194919,-18.731581047804667,160.30368,10.511713,184.57205171223958,-10.935342892861929,42.90110876952851,-41.98806779992977,-3.3576665985368104,-8.138388728519129
3410505784542875008,69.72843914206969,19.18206486939419,20.064564960840617,92.78665865775895,-34.55281295070087,36.6111,12.897306,179.21566531861743,-18.035017298057475,49.83910700040936,-47.385945674841224,0.6487172823588434,-15.430097374508666
9877806305711744,51.119088401381326,6.98488087033674,21.7013428989857,-28.693735592552056,-30.589773033080146,0.9060036,9.915004,175.9046134641225,-39.657190115404646,46.08009765362212,-35.38540275932121,2.533593347726439,-29.407984903361363
16442680997316096,52.35541817066144,11.702936905966942,30.0459998093607,70.76372164674306,-47.08381839499249,-2.7151349,12.017685,172.79806782019745,-35.45123065837553,33.28230068378202,-26.898177185251487,3.3989515698562673,-19.304059965257697
38535825266420352,59.97117351482536,13.428194355765902,29.427383789668923,223.64986628568784,-11.533675044861734,,13.709113,177.42152607209485,-28.89788343953412,33.981953922491414,-29.72048064482456,1.3384102850211517,-16.421780675063467
43656796377403776,56.97801068575886,16.757422704302424,30.98755600427789,280.7191446541667,177.11637306222764,68.242096,11.525294,172.39534153768048,-28.706408421122784,32.271018723191595,-28.055721088461578,3.7457541490074444,-15.50046739599256
48482454126911360,63.68892769220725,19.06383619142225,19.221921126191678,103.6500637338152,-28.38343609416531,27.70072,14.965482,175.40004666069296,-22.48113995461757,52.02393628789819,-47.91556321344193,3.8551554047544334,-19.89287625335093
49761186151049728,59.59434006828112,18.150346589894667,18.979488855083943,47.25264268238405,-505.76397379992375,-150.56146,14.527359,173.2447793820139,-25.94962839150335,52.68845792610136,-47.04746095704584,5.572780878918159,-23.055457692298457
56805855932354816,52.98038705193705,18.747026939176774,18.725129782547658,89.25369871364495,27.73927029463237,46.060356,13.500749,167.65142167675913,-29.8616219751197,53.40416924276957,-45.24223563665821,9.904592323316695,-26.590307595369495
58245258388825600,54.2097190108954,21.093972948522666,19.53760595229959,384.9080437340614,65.58962744948215,28.95223,14.343266,166.87018208392178,-27.337068787227185,51.183343672785014,-44.278594837819206,10.32824610409857,-23.504638715109948
59289858858508544,50.329138201659305,19.353445778693782,23.972076614094238,276.60187494971615,-143.81325576797616,28.542353,12.602906,164.97946614522607,-31.019938566173856,41.71520123592697,-34.52797724705243,9.265007578286875,-21.49735881347286
68553931516671488,54.87437762176911,24.968241159078286,62.65413168915791,116.21871025763672,196.93232761940916,12.234773,11.595599,164.55785915192024,-24.01397317476775,15.960639355138438,-14.052874827236582,3.881928906820416,-6.495332607126934
146612801754034560,70.6491355646686,23.58464616561846,23.733564730193397,280.01596288926066,-388.7680608798774,40.504017,13.9456005,176.19129912117353,-14.615020976842947,42.134420655647176,-40.681032141940136,2.708236270308728,-10.631485510390624
3281707308838201472,72.21016654741665,5.1787769455977415,28.58200607465049,185.5889726456734,-310.5155778253121,-23.799181,13.5897875,192.93248885544597,-24.24813219233478,34.987047353786146,-31.091160685844272,-7.139383424329413,-14.368800021696185
3289439315122137472,73.32336390857527,8.194810499356795,26.47309615768726,61.71315866411325,-132.46989152213624,-31.838833,12.953179,190.85083022869097,-21.670219839499552,37.774198909092085,-34.47684698845251,-6.6085149980795475,-13.948643463743862
3294231188658456576,69.30791904595169,11.14786702090327,29.998461439979465,199.0969589461517,-207.52599669028055,38.66966,11.814321,185.78123033619372,-23.231251485178703,33.33504293214461,-30.47644571711622,-3.0855979370601947,-13.14878051799491
3297007318080349184,60.78889490969024,5.984811727075357,26.51515396115809,7.702658421316849,4.003212637461865,-5.990055,12.968574,184.68371469937793,-33.061523303362655,37.71428223516615,-31.502234131383158,-2.5809408417367883,-20.57462207713041
3299454697820755328,66.04427266578075,8.516462452539436,26.849782542114042,37.762352868122335,-46.05184694904959,11.887383,12.252532,186.01146394331778,-27.380917830516758,37.244249499283434,-32.889861531298536,-3.463517301271041,-17.12878212602049
3300729031796977024,65.63439108319368,10.522033033065762,48.003072297573055,244.97074546441698,32.758067079081094,37.196533,11.296036,183.9444152355311,-26.492090138825198,20.83199995618943,-18.600391420793716,-1.2825341311564642,-9.292618972623309
3302846072717868416,58.84239878109967,9.788346084659436,28.587308540469934,173.27410124015998,-5.569188780863079,,14.54784,179.7428160969675,-32.134215138970795,34.98055784385365,-29.621393166661857,0.13296261500764597,-18.60631115713805
3304849176745102080,60.29641649002439,12.098370014663555,20.670897672407094,89.38949633438797,0.4492702139200054,38.982124,11.32913,178.80377002802894,-29.54114536725608,48.3771927009666,-42.07907446854057,0.8786609691982175,-23.852300107089913
3310012483349675136,70.31921629322554,15.951692496205187,28.396577992597447,105.27165990232527,-53.12598675660238,41.37996,13.414642,182.27649622061142,-19.570557512642623,35.21551083587201,-33.15491304107914,-1.3180163965902638,-11.796049230493168
